Year,AnnualMaxLoss
36830,9424344.300423
36831,994906.451978
36832,64108612.728591
36833,81030.012396
36834,183437141.041707
36835,40732.173178
36836,1041665.023062
36837,40673674.028817
36838,61632351.005514
36839,376927.948551
36840,334849440.392437
36841,121128129.495174
36842,1555219.182494
36843,187856081.773336
36844,3676121.212577
36845,2991939.435835
36846,601478757.067896
36847,12236003.810862
36848,430351016.090515
36849,25611.199955
36850,45123349.200193
36851,1379132.190646
36852,1545297.182983
36853,717468.105938
36854,16898516.639450
36855,59657539.950449
36856,3930314.014598
36857,1333561.135817
36858,829662.594788
36859,284729209.295212
36860,848153.514936
36861,123642444.171972
36862,4075889.761600
36863,3364639.843909
36864,105417834.259114
36865,29284.500292
36866,1974960.601912
36867,41870734.317676
36868,275486911.594791
36869,699982.872196
36870,359137.725735
36871,159108376.610187
36872,31513392.734717
36873,1917919.229089
36874,8885304.126475
36875,15981244.405892
36876,8520744.812162
36877,4594956.792811
36878,59511083.268085
36879,11255634.639196
36880,207741986.948749
36881,1198211093.918520
36882,16162.220661
36883,258719818.734157
36884,313199186.675750
36885,186802.938785
36886,15299.090147
36887,345872.947570
36888,92460201.389714
36889,1954988.008577
36890,1308569.787117
36891,721068.830789
36892,123015005.516669
36893,11026286.130683
36894,27036734.657472
36895,1766180.335831
36896,15846853.743396
36897,4495934.540222
36898,2133220.437035
36899,265010.214531
36900,106255.360196
36901,1342227.019174
36902,78007193.397267
36903,189900.466746
36904,49661456.627645
36905,265444837.148270
36906,7723494.173564
36907,1430427.860310
36908,83667152.298221
36909,22422512.245842
36910,181441616.157712
36911,2252047.072259
36912,1203370.914029
36913,4203228.590384
36914,7310322.505055
36915,333093.431779
36916,8871133.020498
36917,7461373.529353
36918,2930484.820264
36919,1243406.368258
36920,687582.401550
36921,329125394.561649
36922,319453.196704
36923,6933023.365273
36924,142721.426814
36925,3790103.032461
36926,5736045.141093
36927,53925210.294732
36928,6020117.285549
36929,5019592.313027
36930,173703.721121
36931,195389.745860
36932,5282144.029647
36933,258846.052087
36934,306966.227095
36935,52452.731565
36936,13789816.974214
36937,46370236.671864
36938,60069.744217
36939,2793418.569986
36940,6159077.586611
36941,9411309.681595
36942,171006495.527627
36943,49849040.989200
36944,23860754.319824
36945,3452025.701132
36946,4281472.122855
36947,3639150.896614
36948,190088507.206453
36949,895614157.309272
36950,6328369.364878
36951,54869086.576915
36952,181764.177975
36953,8109349.036038
36954,14850687.644154
36955,3613381.976107
36956,2102863.644776
36957,177090964.814825
36958,930569.131276
36959,94364674.304793
36960,11370882.071528
36961,14302288.652026
36962,3085882.387320
36963,1381550.802628
36964,551082.723612
36965,4013127.812210
36966,78782501.505914
36967,1317903.101636
36968,5605244.484548
36969,2721736.001021
36970,7351138.426982
36971,9069578.535156
36972,1266558.707280
36973,4089502.200917
36974,258044.176724
36975,914829.060146
36976,5714744.277937
36977,45567480.139988
36978,608553197.561045
36979,49270296.610858
36980,25926182.418532
36981,116116877.292725
36982,1596819.430938
36983,18162828.558068
36984,412432365.431508
36985,7746856.965902
36986,643767.177632
36987,16327768.745597
36988,152035.297952
36989,313099.607664
36990,188530.021498
36991,1611395.840978
36992,520715.491532
36993,11177334.553039
36994,1344464.583879
36995,41867398.517088
36996,49571250.102034
36997,60614.408529
36998,3506418.935938
36999,202571729.363202
37000,52995692.371233
37001,6417625.738543
37002,340361.423210
37003,169527.345701
37004,122238989.021423
37005,231945225.087222
37006,111678576.015264
37007,1571259.137879
37008,3873863.012421
37009,956710.861895
37010,2645663.033317
37011,149431724.580964
37012,31460843.221276
37013,17402902.674885
37014,1208258.034984
37015,2586974.065503
37016,55069.447068
37017,86978707.223777
37018,69683.200738
37019,43255435.627496
37020,15863384.561001
37021,373548198.561446
37022,22935635.711111
37023,51854885.393079
37024,44365762.903769
37025,3027144.258109
37026,664753.390542
37027,903656.025772
37028,411830.511386
37029,1007822.010510
37030,14827.309727
37031,587656036.606985
37032,5217.143747
37033,9529334.901591
37034,5648818.093144
37035,2930077.244980
37036,974952152.288903
37037,61170598.314607
37038,7224390.514384
37039,734740.273515
37040,250134.161720
37041,85053267.452126
37042,30098762.987126
37043,2417004.841149
37044,13855835.340562
37045,22683521.379063
37046,11671917.618914
37047,1264342.987142
37048,52375962.092999
37049,232361189.953338
37050,1657077372.008175
37051,4024996.993132
37052,33520675.186566
37053,3235643.783201
37054,214226.991660
37055,23467557.652579
37056,60118454.779381
37057,2510174773.150864
37058,10289.718644
37059,4278420.778635
37060,544284.835955
37061,292978.424975
37062,1226.596629
37063,287297.184980
37064,23392442.536167
37065,3180586.689212
37066,30951.805662
37067,2037146.114615
37068,737652.299383
37069,140683.263714
37070,2320152.719282
37071,1351842.901799
37072,2733236.651974
37073,16469184.392406
37074,33865480.337849
37075,2035024.932362
37076,10489.909402
37077,117298.664421
37078,47352712.714649
37079,353163.709706
37080,534364187.306369
37081,2712778.334680
37082,85953.095306
37083,35625.376167
37084,2485481.022008
37085,2072206.377664
37086,11097925.772099
37087,1070250.512775
37088,34754574.767490
37089,379367085.321212
37090,384660.873783
37091,237704789.326378
37092,1646340.914266
37093,7743681.677784
37094,314467251.186932
37095,75421690.354263
37096,141231315.817223
37097,45488496.436104
37098,2011495.423287
37099,3057575.474438
37100,7984563.225450
37101,351942.354213
37102,845208.098669
37103,1450336.576659
37104,2553682.739669
37105,1316399.640052
37106,40902802.617142
37107,30895520.126929
37108,22646992.759141
37109,932639.850100
37110,8025139.879038
37111,35387.683212
37112,333053508.963626
37113,11685703.793164
37114,79303634.834325
37115,471913.224819
37116,5570051.047299
37117,2225442.014546
37118,2568765.272441
37119,183770492.954742
37120,647163.671455
37121,444831.484791
37122,2415924.010465
37123,25993931.097859
37124,1066499.688079
37125,1273058.258793
37126,125945.302351
37127,117114478.621316
37128,132708.905920
37129,195432.439422
37130,22753389.435522
37131,1133162.625334
37132,29920380.396561
37133,38023973.597112
37134,1928837.233729
37135,279450580.474528
37136,148393150.879750
37137,1699182.826800
37138,46808.339956
37139,377972916.667175
37140,503801555.260421
37141,194361970.535152
37142,2441155465.158186
37143,90151.756274
37144,5816408.020955
37145,1355314.748325
37146,9063136.254631
37147,520.174192
37148,5556078.003850
37149,68490.198960
37150,1826290.671115
37151,53530.243381
37152,4933235.984089
37153,220957.567050
37154,17089114.978071
37155,1686853.849201
37156,2267177.668257
37157,5264779.147975
37158,4704988.806218
37159,68255972.264988
37160,142321.042042
37161,6780509.118303
37162,81919584.996954
37163,1238988.797196
37164,1041352.153851
37165,304082401.538766
37166,17231669.362516
37167,2804133.488429
37168,446688.637950
37169,20510709.143874
37170,22370936.946885
37171,966878.779768
37172,43614088.379364
37173,169399.231811
37174,608455.161544
37175,177780.315536
37176,14650965.152706
37177,71197652.356876
37178,2789923.032966
37179,56663849.523349
37180,29334446.311818
37181,10228691.561042
37182,6349117.170228
37183,18691397.705579
37184,25213883.454766
37185,34458299.476404
37186,1374889.217614
37187,21292096.414883
37188,1332966.925276
37189,919002.100567
37190,1150235.787014
37191,121348.180783
37192,42746.898533
37193,85807087.169923
37194,18960973.547629
37195,624208.499976
37196,658663.859976
37197,204598254.277157
37198,31890.109656
37199,300081.183803
37200,160496.760863
37201,49719621.809606
37202,4721407.107608
37203,7532024.502545
37204,13929057.319796
37205,40634888.991810
37206,92406711.645933
37207,248696.596519
37208,3931940.155528
37209,2521565.699483
37210,30444632.391899
37211,76512.430430
37212,73950.390074
37213,1570654.062418
37214,18966052.631328
37215,38762724.520616
37216,2613396.020779
37217,395236.284217
37218,25489.421064
37219,212477638.315290
37220,17047944.517688
37221,10992865.369036
37222,13024695.977609
37223,1611549.960959
37224,3541887.418852
37225,182656.484453
37226,42360731.691338
37227,10325827.547710
37228,3678085.089746
37229,469597.427363
37230,438912.544740
37231,288258.920871
37232,4217640.353280
37233,35980297.401004
37234,1048727.706866
37235,42461.174388
37236,25096343.041103
37237,52479634.802835
37238,510880866.809205
37239,1626312.994518
37240,3590687.896296
37241,97220683.934203
37242,51944374.724251
37243,1674949.825899
37244,7798124.368063
37245,38634657.044348
37246,2441381.830432
37247,267678972.425465
37248,643693525.608547
37249,30627031.279046
37250,24259030.987589
37251,135427295.831153
37252,120344129.691287
37253,69791937.546781
37254,1062234.284715
37255,522937.576040
37256,61230659.538853
37257,1739097.288152
37258,38495610.092040
37259,217187.792585
37260,28665135.810573
37261,102410668.453329
37262,7613181.174982
37263,79709362.422504
37264,52486584.843987
37265,16414861.959481
37266,1692430.685490
37267,117733344.889471
37268,25338412.771103
37269,291991.777646
37270,27553725.788421
37271,69361125.272338
37272,3854951.897521
37273,384064244.018070
37274,534485.215071
37275,42393719.249218
37276,99129943.086562
37277,512450.444339
37278,353172.784116
37279,981115.265585
37280,38186252.582646
37281,4017032.780327
37282,22968.060401
37283,5650490.479704
37284,50389.195366
37285,1517175.118896
37286,343995.936450
37287,55414636.087222
37288,93486.816629
37289,310976.176857
37290,639442.237134
37291,64894.802244
37292,617230.665748
37293,2941302.195340
37294,1837748.148670
37295,449942.044532
37296,873091.392500
37297,2672398.179926
37298,2566620.328458
37299,216476.518943
37300,887753778.565692
37301,1118084.276247
37302,3154764.921432
37303,371842.926941
37304,49253953.607818
37305,4058276.173339
37306,104751834.697727
37307,1708216.003956
37308,772214.560196
37309,2174540.226832
37310,3378158.221598
37311,15874215.619812
37312,1951674.466384
37313,159672.064769
37314,1088753.801711
37315,503257938.185869
37316,4498752.644572
37317,968044.064266
37318,4627549.615354
37319,2679967.219698
37320,128286.761873
37321,237088.008434
37322,178562989.331743
37323,4448001.163833
37324,2192036.958315
37325,316048.886272
37326,29482438.623176
37327,92171356.647409
37328,2581942.965708
37329,6113731.982909
37330,31441746.201534
37331,61830.772600
37332,19417721.505488
37333,256790172.615683
37334,243323060.006408
37335,51215837.392653
37336,117886670.454467
37337,10699153.973297
37338,180505405.282171
37339,3245287.660364
37340,9634662.567040
37341,2569169.565286
37342,4341.321397
37343,2783.403750
37344,9018723.243013
37345,13223534.456807
37346,1462334.912185
37347,13160090.795474
37348,679925.158735
37349,2508262.248461
37350,51957741.616922
37351,9171446.831723
37352,272667.524010
37353,3408300.449807
37354,1188288.819841
37355,1188896.459263
37356,5460651.122312
37357,23126136.927098
37358,2595526.271789
37359,122783544.807954
37360,2578356.505418
37361,137981024.022511
37362,153463.444885
37363,911673.754010
37364,61457176.544984
37365,641728.108149
37366,1052019.392316
37367,1030960.224900
37368,16904539.488038
37369,4124354.902311
37370,2777193.910755
37371,12253366.685683
37372,3260953.682822
37373,35253407.167739
37374,233985.131759
37375,34221.761727
37376,18070018.888460
37377,15995466.379084
37378,44772636.225355
37379,268664.390555
37380,72855559.896338
37381,561622.811024
37382,397659.795693
37383,19622956.200418
37384,689051.248271
37385,6845480.026340
37386,15262642.252302
37387,176850.577898
37388,6816217.686506
37389,257015904.861560
37390,2021669.240991
37391,1724432.312684
37392,2019928.053565
37393,13926896.328186
37394,1493222.237356
37395,23954331.294308
37396,6269433.294743
37397,44578001.471979
37398,2326227.069887
37399,500772.600921
37400,146336257.745797
37401,447726066.760091
37402,789790.595333
37403,18623198.009271
37404,18485768.427647
37405,3173127.425649
37406,5268836.184528
37407,111833913.507953
37408,794501.693955
37409,64377553.431811
37410,426005.763911
37411,768380.013059
37412,70180463.237108
37413,809591.749469
37414,1689872.925996
37415,9886.140803
37416,1171317.434310
37417,11071550.644920
37418,2224847.044408
37419,1679014.424505
37420,898564.007961
37421,6065920.996274
37422,418400.105415
37423,24766697.087126
37424,30148.415833
37425,20538999.717428
37426,351027699.523097
37427,51654929.776248
37428,91988.524766
37429,610527.706035
37430,7600051.701280
37431,144585.202638
37432,34485497.800929
37433,38526647.332048
37434,103297704.086707
37435,7423498.210344
37436,4350642.031731
37437,87316450.916239
37438,120692168.982210
37439,11051703.278518
37440,38837559.540694
37441,2987942.207728
37442,4083754.988202
37443,73480959.006674
37444,735778016.418865
37445,1886959.262875
37446,713349.059181
37447,5205993.234258
37448,2964626.068622
37449,32331.475452
37450,746428.338737
37451,17099345.826716
37452,322799.347741
37453,3513545.635066
37454,4145040.709206
37455,1357695.000955
37456,8198534.103758
37457,214920.120575
37458,70141367.426295
37459,8687893.944431
37460,222650574.268356
37461,1229202.719628
37462,28346197.633855
37463,8457482.224491
37464,197581.761718
37465,58622210.231747
37466,2089799230.002878
37467,2915801.750143
37468,7707270.574070
37469,258100123.035953
37470,22987264.756404
37471,36748390.414305
37472,30692788.063251
37473,612746.404911
37474,21483436.928568
37475,5151153.468284
37476,29477721.562957
37477,48929.676176
37478,705025.274826
37479,8597314.813670
37480,1042796.732643
37481,19839402.091406
37482,176504098.057855
37483,8133641.354227
37484,3176209.356104
37485,15156532.649691
37486,10153031.516117
37487,1148501.331678
37488,170953.976480
37489,174765.653385
37490,2961042.855555
37491,2090506.669423
37492,3874302.725741
37493,12805430.818961
37494,954656.029732
37495,125292670.901957
37496,175028.233425
37497,25418174.045330
37498,43760002.654502
37499,27503303.521544
37500,494657.517234
37501,28672946.527407
37502,2383195.717017
37503,15901459.273262
37504,1743476.498303
37505,2675224.742993
37506,375.604841
37507,20453972.548830
37508,15103573.534666
37509,52296705.290358
37510,6291481.462570
37511,375819.483604
37512,46877361.435059
37513,32742.414094
37514,740177105.335778
37515,528221.792335
37516,1360123.367118
37517,144329.377811
37518,4148176.953963
37519,1468482.263894
